date,combined_nav,swarm_alpha,swarm_beta,swarm_gamma,swarm_delta,swarm_epsilon,ew_benchmark,btc_benchmark
2018-07-19,145262.95351601072,27199.237886602874,27902.234358945574,32648.042105318807,30332.2429674095,27181.196197733952,110547.8806301397,110281.45982516806
2018-07-20,142361.06283872348,27199.237886602874,27902.234358945574,30899.60202204082,29178.79237340024,27181.196197733952,102902.16342083208,108616.49931435258
2018-07-21,142332.45904477185,27199.237886602874,27902.234358945574,30880.837060082555,29168.953541406892,27181.196197733952,105012.75769467659,109578.87938914457
2018-07-22,142048.24533460778,27199.237886602874,27902.234358945574,30596.623349918504,29168.953541406892,27181.196197733952,103478.5275760897,109567.06670883083
2018-07-23,142039.0352297928,27199.237886602874,27902.234358945574,30587.41324510349,29168.953541406892,27181.196197733952,103289.22599863619,113888.8995060382
2018-07-24,142798.416062649,27958.61871945907,27902.234358945574,30587.41324510349,29168.953541406892,27181.196197733952,110404.73814473063,124421.87999744716
2018-07-25,142682.09322209615,27681.091560624463,27194.15985367908,31456.69206865177,29168.953541406892,27181.196197733952,110873.91117178446,120834.68341403776
2018-07-26,141621.0116095894,27424.919509673873,27068.586378660744,30777.35598211393,29168.953541406892,27181.196197733952,108559.76548896788,117440.51381553548
2018-07-27,142620.5069629252,27657.384423467003,27622.253330947235,30990.719469370124,29168.953541406892,27181.196197733952,110115.51554930695,120592.7542403593
2018-07-28,143070.74876877584,27687.19997834478,28091.92275212796,30941.476299162263,29168.953541406892,27181.196197733952,110164.54868057586,120993.60651298412
2018-07-29,144746.87252811118,27468.74368264037,30188.244267515467,30739.734838814496,29168.953541406892,27181.196197733952,111026.70156520726,121382.18455978844
2018-07-30,143671.13814778422,27421.963452049014,29523.201455104514,30375.82350148983,29168.953541406892,27181.196197733952,108111.52418610803,120821.24090115327
2018-07-31,141123.13045486473,26997.975187750802,27910.065451674567,29864.940076298524,29168.953541406892,27181.196197733952,101382.23699484517,114912.8670593891
2018-08-01,140728.0436502631,26837.85283938801,27683.459910798818,29856.58116093542,29168.953541406892,27181.196197733952,101317.33882214289,112615.77670716858
2018-08-02,141367.31647782552,26779.072875901966,28381.512701847292,29856.58116093542,29168.953541406892,27181.196197733952,98937.82260982442,111762.68916604866
2018-08-03,140487.94294999755,26741.365979546197,27539.84607037507,29856.58116093542,29168.953541406892,27181.196197733952,98624.33444087522,109801.89962034284
2018-08-04,139542.15034015782,26585.631473899895,26749.78796618165,29856.58116093542,29168.953541406892,27181.196197733952,93908.90420665042,103871.37159425397
2018-08-05,139424.12014277678,26578.089157405375,26639.300085295145,29856.58116093542,29168.953541406892,27181.196197733952,96379.55534710985,104397.60558845077
2018-08-06,139417.12308810453,26578.089157405375,26632.303030622905,29856.58116093542,29168.953541406892,27181.196197733952,94604.89458564584,102674.30284092085
2018-08-07,139417.12308810453,26578.089157405375,26632.303030622905,29856.58116093542,29168.953541406892,27181.196197733952,89781.04704588963,99739.91189528983
2018-08-08,139417.12308810453,26578.089157405375,26632.303030622905,29856.58116093542,29168.953541406892,27181.196197733952,81330.68421405918,93133.23412508829
2018-08-09,139417.12308810453,26578.089157405375,26632.303030622905,29856.58116093542,29168.953541406892,27181.196197733952,85992.5502761298,97009.18511616712
2018-08-10,139417.12308810453,26578.089157405375,26632.303030622905,29856.58116093542,29168.953541406892,27181.196197733952,80102.83716304791,91344.8029795648
2018-08-11,139417.12308810453,26578.089157405375,26632.303030622905,29856.58116093542,29168.953541406892,27181.196197733952,78178.14597334784,92984.50829718204
2018-08-12,139417.12308810453,26578.089157405375,26632.303030622905,29856.58116093542,29168.953541406892,27181.196197733952,78486.98054932068,93382.69225984588
2018-08-13,139417.12308810453,26578.089157405375,26632.303030622905,29856.58116093542,29168.953541406892,27181.196197733952,72564.84537294834,93011.68178889278
2018-08-14,139417.12308810453,26578.089157405375,26632.303030622905,29856.58116093542,29168.953541406892,27181.196197733952,70215.49163760232,91566.34482281169
2018-08-15,139417.12308810453,26578.089157405375,26632.303030622905,29856.58116093542,29168.953541406892,27181.196197733952,71392.03325948972,93173.41021912244
2018-08-16,139417.12308810453,26578.089157405375,26632.303030622905,29856.58116093542,29168.953541406892,27181.196197733952,72647.6753090015,93560.51708962393
2018-08-17,139417.12308810453,26578.089157405375,26632.303030622905,29856.58116093542,29168.953541406892,27181.196197733952,81322.60358891975,97192.3249309215
2018-08-18,138788.3966336561,26578.089157405375,26003.576576174462,29856.58116093542,29168.953541406892,27181.196197733952,76296.25410767553,94875.43860344992
2018-08-19,138778.77401773699,26578.089157405375,25993.953960255334,29856.58116093542,29168.953541406892,27181.196197733952,77991.81907946993,96091.11341002448
2018-08-20,138337.52309916719,26578.089157405375,25552.703041685538,29856.58116093542,29168.953541406892,27181.196197733952,72785.9092967336,93173.55445209326
2018-08-21,139020.87147078937,26578.089157405375,26236.05141330772,29856.58116093542,29168.953541406892,27181.196197733952,74876.87130113048,95835.45325751974
2018-08-22,139099.16393891646,26578.089157405375,26314.343881434823,29856.58116093542,29168.953541406892,27181.196197733952,72514.09215474276,94180.53857312491
2018-08-23,139287.5326005097,26578.089157405375,26502.71254302806,29856.58116093542,29168.953541406892,27181.196197733952,74527.5554513849,96516.62230901848
2018-08-24,139764.1516626045,26578.089157405375,26979.33160512287,29856.58116093542,29168.953541406892,27181.196197733952,75943.3382171207,99250.15441942449
2018-08-25,139226.8627122271,26578.089157405375,26442.04265474545,29856.58116093542,29168.953541406892,27181.196197733952,76172.95884347432,99888.63772319607
2018-08-26,139497.11028423702,26578.089157405375,26712.290226755387,29856.58116093542,29168.953541406892,27181.196197733952,75501.48300917972,99062.57944081603
2018-08-27,139716.25724146242,26578.089157405375,26931.437183980757,29856.58116093542,29168.953541406892,27181.196197733952,81214.37127590165,101682.39106534442
2018-08-28,139706.8452811446,26578.089157405375,26922.025223662946,29856.58116093542,29168.953541406892,27181.196197733952,85015.5666620306,104808.19358660886
2018-08-29,138809.06165817435,26520.978166548048,26081.352591550025,29856.58116093542,29168.953541406892,27181.196197733952,82583.85138866692,104082.7233781093
2018-08-30,138642.5045810564,26450.98659155164,25984.787089428493,29856.58116093542,29168.953541406892,27181.196197733952,82425.77545065114,103064.66216491528
2018-08-31,143419.93796895104,26511.3960818597,26631.28617325148,29856.58116093542,33239.4783551705,27181.196197733952,86475.0538551506,103941.23083369182
2018-09-01,147407.15902098815,26669.046139911006,26635.112507382895,29856.58116093542,37065.22301502489,27181.196197733952,92276.01811181993,106240.39092904425
2018-09-02,144192.10470109043,26749.907156500292,26114.169776738556,29856.58116093542,34290.25040918222,27181.196197733952,89630.04657654447,107414.1227876916
2018-09-03,144423.2206211882,26736.61875296438,25912.604857966766,29856.58116093542,34736.21965158769,27181.196197733952,90707.13795701179,107227.1391642637
2018-09-04,144514.72576242272,26841.368071724195,25794.85608518948,29856.58116093542,34840.72424683968,27181.196197733952,90990.11282102448,108727.71735818565
2018-09-05,141532.38581294735,26247.70950179323,25000.77623402006,29856.58116093542,33246.12271846471,27181.196197733952,78574.97126426219,100326.40642471347
2018-09-06,141726.02370391245,26240.142053133583,25097.84993931378,29856.58116093542,33350.25435279572,27181.196197733952,79339.26538639043,96432.28929095433
2018-09-07,141837.98751845333,26240.142053133583,24789.671980891606,29856.58116093542,33770.39612575876,27181.196197733952,77467.5202569859,95515.10461758252
2018-09-08,141905.0919663324,26240.142053133583,24309.53364798952,29856.58116093542,34317.63890653991,27181.196197733952,73071.3600111143,91954.33872608392
2018-09-09,142094.70103333972,26240.142053133583,24302.95241438049,29856.58116093542,34513.82920715629,27181.196197733952,73748.15078439383,93060.27387677673
2018-09-10,143628.28995862073,26240.142053133583,24302.95241438049,29856.58116093542,36047.41813243728,27181.196197733952,75075.78274764074,93486.2298979804
2018-09-11,142791.5117349321,26240.142053133583,24302.95241438049,29856.58116093542,35210.63990874866,27181.196197733952,73495.46971408877,93360.6895201405
2018-09-12,142970.27481951992,26240.142053133583,24302.95241438049,29856.58116093542,35389.40299333648,27181.196197733952,71879.01294069328,93812.62911104532
2018-09-13,143112.09070228128,26240.142053133583,24302.95241438049,29856.58116093542,35531.218876097824,27181.196197733952,76468.72351233358,96257.1255594887
2018-09-14,143437.85915613343,26240.142053133583,24302.95241438049,29856.58116093542,35856.98732994999,27181.196197733952,75827.27766416206,96189.18461856329
2018-09-15,143658.9920696318,26240.142053133583,24302.95241438049,29856.58116093542,36078.12024344835,27181.196197733952,76819.18450300267,96639.50880019442
2018-09-16,143487.16760933274,26240.142053133583,24302.95241438049,29856.58116093542,35906.295783149304,27181.196197733952,76617.38765469659,96255.20726097623
2018-09-17,142364.66697899436,26240.142053133583,24302.95241438049,29856.58116093542,34783.79515281091,27181.196197733952,71839.72192729173,92769.91127148217
2018-09-18,142970.4840001549,26240.142053133583,24302.95241438049,29856.58116093542,35389.61217397144,27181.196197733952,75796.16007372412,94100.63350726629
2018-09-19,142743.42281724745,26240.142053133583,24302.95241438049,29856.58116093542,35162.55099106401,27181.196197733952,76723.00634116217,94502.95695619394
2018-09-20,143572.7973973526,26240.142053133583,24302.95241438049,29856.58116093542,35991.92557116916,27181.196197733952,81981.54629813919,96291.97945689797
2018-09-21,144632.1920293834,26240.142053133583,24213.332538297407,29856.58116093542,37140.94007928305,27181.196197733952,88090.51828919978,99471.55202970047
2018-09-22,144032.40264466833,26240.142053133583,24130.95980778945,29856.58116093542,36623.523425075924,27181.196197733952,85700.69472316535,99279.98900944764
2018-09-23,144102.0966796383,26240.142053133583,24120.97359355355,29856.58116093542,36703.20367428179,27181.196197733952,88973.5320854023,99112.35423906111
2018-09-24,141802.30468516337,26240.142053133583,24120.97359355355,29251.298126035097,35008.694714707184,27181.196197733952,84701.74500432491,97410.62153232389
2018-09-25,141461.02612070946,26240.142053133583,24120.97359355355,29243.89334783565,34674.820928452726,27181.196197733952,83266.64919268343,95210.85958884229
2018-09-26,141058.58306014538,26240.142053133583,24120.97359355355,29243.89334783565,34272.377867888645,27181.196197733952,83746.89039878192,95927.61812590169
2018-09-27,142033.13975083324,26240.142053133583,24069.459813297264,29243.89334783565,35298.4483388328,27181.196197733952,87214.65395113592,98611.9667932431
2018-09-28,140779.7688775194,26240.142053133583,23564.92673778725,29243.89334783565,34549.61054102899,27181.196197733952,85772.12937312688,98130.18540066655
2018-09-29,141268.98255891,26240.142053133583,24288.983964779145,29247.28560848751,34311.374734775825,27181.196197733952,85835.12517495768,97507.35858588225
2018-09-30,141395.79423823673,26240.142053133583,24265.870471057257,29259.625326192578,34448.960190119375,27181.196197733952,86356.19683520164,97855.91919492038
2018-10-01,140989.87377441322,26240.142053133583,24207.85911656563,29184.936277795652,34175.74012918439,27181.196197733952,85597.24481253387,97325.10580389867
2018-10-02,139786.46835740487,26240.142053133583,23348.16263094313,28790.329419454756,34226.638056139454,27181.196197733952,84568.3851213491,96830.03334305702
2018-10-03,138465.84034933115,26240.142053133583,23033.399862281665,28319.802430449403,33691.29980573254,27181.196197733952,82884.82935058857,96039.71599085706
2018-10-04,138877.2226004943,26240.142053133583,23220.063476908614,28685.81777706603,33550.00309565213,27181.196197733952,84013.2272293175,97134.13413882638
2018-10-05,139951.87994673854,26240.142053133583,23885.76076389275,29040.19923890557,33604.58169307267,27181.196197733952,85179.29495573344,97810.42811590993
2018-10-06,138753.19877433922,26240.142053133583,23018.189224551294,29010.72317708487,33302.94812183551,27181.196197733952,83869.4032101746,97305.75695085729
2018-10-07,140517.65445629973,26240.142053133583,22893.338646701377,30860.110681038903,33342.86687769189,27181.196197733952,84509.00528446981,97521.98380912785
2018-10-08,141126.45120191743,26240.142053133583,23236.943780106263,31087.226814958365,33380.94235598525,27181.196197733952,85896.27361245884,98249.8194383496
2018-10-09,140457.6454133516,26240.142053133583,22829.05805033293,30690.11207832955,33517.137033821564,27181.196197733952,85005.29535689097,98108.18266096129
2018-10-10,139434.04024630692,26240.142053133583,22478.628414026,30217.593594953894,33316.47998645948,27181.196197733952,84360.79792101937,97264.69382405235
2018-10-11,131441.315682475,26240.142053133583,20029.26228351636,25987.48394047976,32003.23120761132,27181.196197733952,74297.46894908015,92401.2662212512
2018-10-12,131931.62993158758,26240.142053133583,20014.069720621595,25963.524684747463,32532.697275350987,27181.196197733952,76456.21080610997,92672.13574053353
2018-10-13,132004.84384466778,26240.142053133583,20088.452995814743,26108.139427159895,32386.9131708256,27181.196197733952,76641.36536610396,92840.65754369086
2018-10-14,131924.44903064176,26240.142053133583,20065.383218543666,26104.010064552716,32333.717496677837,27181.196197733952,75834.59888063448,92913.61779200235
2018-10-15,132259.19731877802,26240.142053133583,20268.254786828355,26104.010064552716,32465.594216529425,27181.196197733952,79617.75523551415,97427.3092870528
2018-10-16,132252.79179460948,26240.142053133583,20708.226921462265,26104.010064552716,32019.216557726955,27181.196197733952,79807.39787753683,97420.95582468624
2018-10-17,131607.4061978968,26240.142053133583,20962.079036280702,26104.010064552716,31119.978846195856,27181.196197733952,79752.29294384795,96657.67494287471
2018-10-18,131073.2329142209,26240.142053133583,20876.72611879402,26086.496348068755,30688.672196490556,27181.196197733952,78831.6730860419,95657.48419477075
2018-10-19,131049.33748830981,26240.142053133583,20627.741162223825,26147.07416715761,30853.183908060844,27181.196197733952,78951.84800157214,95490.59222418418
2018-10-20,131402.85022288066,26240.142053133583,20799.256960367988,26168.55320964637,31013.701801998755,27181.196197733952,79384.63543741251,95841.80671988623
2018-10-21,131292.77492001018,26240.142053133583,20794.459994442695,26131.607063754138,30945.369610945803,27181.196197733952,79203.03154793581,95740.78594709317
2018-10-22,131252.51152659213,26240.142053133583,21047.20975811447,26139.96042293728,30644.003094672866,27181.196197733952,79107.03421656696,95811.82789689218
2018-10-23,131691.4435111077,26240.142053133583,21868.517144836274,26137.90072366441,30263.68739173949,27181.196197733952,79473.31726121237,95643.16186076398
2018-10-24,131160.24576913237,26240.142053133583,21403.258297009786,26080.477765454863,30255.171455800177,27181.196197733952,78810.98774785074,95940.02216139597
2018-10-25,131554.777926885,26240.142053133583,21800.914894579888,26077.35332563739,30255.171455800177,27181.196197733952,78940.15280263615,95651.2821770236
2018-10-26,131476.4588080739,26240.142053133583,21722.59577576878,26077.35332563739,30255.171455800177,27181.196197733952,78942.33072592432,95628.53663751838
2018-10-27,131647.09462430907,26240.142053133583,21893.23159200398,26077.35332563739,30255.171455800177,27181.196197733952,78795.61165087968,95711.6869452214
2018-10-28,131388.02764588522,26240.142053133583,21893.160854863538,26077.35332563739,29996.175214516752,27181.196197733952,79266.32941333274,95800.45512713955
2018-10-29,130382.50679367637,26240.142053133583,21292.48277781642,26077.35332563739,29591.33243935501,27181.196197733952,75713.65073723339,93529.49978923956
2018-10-30,130897.23336785933,26240.142053133583,21814.77260761009,26077.35332563739,29583.769183744316,27181.196197733952,76120.27959848821,93553.72371669614
2018-10-31,131811.83368804524,26240.142053133583,22729.37292779601,26077.35332563739,29583.769183744316,27181.196197733952,76346.16069888345,93307.6622684024
2018-11-01,132090.17600801028,26240.142053133583,23007.71524776104,26077.35332563739,29583.769183744316,27181.196197733952,77213.19998355466,94196.33929508296
2018-11-02,131847.62041791936,26240.142053133583,22765.159657670112,26077.35332563739,29583.769183744316,27181.196197733952,78543.1427680655,94353.78400607796
2018-11-03,132734.21393911733,26240.142053133583,23621.803645321947,26107.302859183514,29583.769183744316,27181.196197733952,79411.07044821985,93952.34758992112
2018-11-04,132090.964639369,26240.142053133583,22830.985415707968,26254.871789049168,29583.769183744316,27181.196197733952,81171.6146731513,94171.97113465551
2018-11-05,131681.2205246478,26240.142053133583,22303.77924223572,26372.333847800204,29583.769183744316,27181.196197733952,81775.40254969992,94814.88960228117
2018-11-06,133819.80328892695,26240.142053133583,23550.080684531902,27035.895345258785,29812.489008268716,27181.196197733952,85576.17214223517,95425.60084751292
2018-11-07,132986.88790883683,26240.142053133583,23292.001687043554,26679.871034611533,29593.676936314223,27181.196197733952,84420.49851798794,96446.61883660965
2018-11-08,131712.97472078074,26240.142053133583,22739.053363870185,26437.725555763813,29114.85755027919,27181.196197733952,82707.38902638877,95317.9381464116
2018-11-09,130955.53615941711,26240.142053133583,22133.64636104964,26415.41990780294,29097.562564485987,27068.76527294496,80963.56215644022,94312.13673574103
2018-11-10,131385.3773714336,26240.142053133583,22652.74809954339,26560.46677126992,29097.562564485987,26834.457883000738,81702.32284384067,94660.69734477918
2018-11-11,131135.43888840507,26240.142053133583,22119.22321160989,26852.39441753859,29097.562564485987,26826.116641637014,81342.40013082848,94690.97184536349
2018-11-12,131226.13579431307,26240.142053133583,22426.039580192562,26636.27495486394,29097.562564485987,26826.116641637014,81736.99624492628,94100.19359670512
2018-11-13,130810.52992824497,26240.142053133583,22677.998620086055,26340.42832100741,29097.562564485987,26454.398369531948,80453.39948956318,93926.2125756006
2018-11-14,128558.72116190156,26240.142053133583,21166.717320664855,25607.80793361636,29097.562564485987,26446.491290000777,71221.85860161246,84752.31052204763
2018-11-15,128809.65439165465,26240.142053133583,21146.99154703195,25878.46693700236,29097.562564485987,26446.491290000777,70732.99400696672,83418.32862112197
2018-11-16,128309.87356007613,26240.142053133583,20743.556660978073,25782.120991477714,29097.562564485987,26446.491290000777,69054.4190566604,82347.83872301897
2018-11-17,128356.50636480686,26240.142053133583,20603.077422570517,25969.233034616,29097.562564485987,26446.491290000777,68577.52573501364,82034.43490062888
2018-11-18,129060.83159315391,26240.142053133583,21156.760445889748,26119.87523964382,29097.562564485987,26446.491290000777,70053.74147232712,83056.62838843814
2018-11-19,126719.9457750125,26240.142053133583,19616.615192299603,25319.134675092555,29097.562564485987,26446.491290000777,59947.51896155763,71949.26172550951
2018-11-20,125888.10582071714,26240.142053133583,18792.480462554362,25311.429450542448,29097.562564485987,26446.491290000777,52579.39670697168,65751.7007771633
2018-11-21,125882.36123562735,26240.142053133583,18786.735877464555,25311.429450542448,29097.562564485987,26446.491290000777,55448.84508310178,67971.54716183769
2018-11-22,125589.99425788247,26240.142053133583,18494.368899719688,25311.429450542448,29097.562564485987,26446.491290000777,52064.61398539052,64482.558808289505
2018-11-23,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,51367.03694049861,64204.448793869815
2018-11-24,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,45879.655253553945,57316.71505081869
2018-11-25,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,46502.78971748159,59225.07591161549
2018-11-26,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,44152.27570452033,55815.69334051134
2018-11-27,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,45135.95880535287,56429.95632265061
2018-11-28,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,50164.732632085696,62879.777131213435
2018-11-29,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,50024.4572341999,63196.23869258583
2018-11-30,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,47111.38401221392,59332.872028214864
2018-12-01,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,49093.39322056566,62248.41172455399
2018-12-02,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,48512.36841739119,61143.74582400478
2018-12-03,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,45337.2329167599,57514.195228701225
2018-12-04,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,45490.501391308266,58441.169714970434
2018-12-05,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,42306.342361288844,55444.46291427768
2018-12-06,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,37760.97264480844,52004.75896687368
2018-12-07,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,37283.111207097485,50510.61356345226
2018-12-08,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,37642.193993645626,51340.324545819414
2018-12-09,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,39297.170118830596,53380.276357583854
2018-12-10,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,37553.36842453438,51732.32451985749
2018-12-11,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,36533.995561596246,50579.304515826174
2018-12-12,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,37450.53071605065,51500.35823864142
2018-12-13,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,35486.403649083666,48941.211001658354
2018-12-14,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,34205.10879522034,47889.73822076374
2018-12-15,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,34346.83400051857,47805.210488188975
2018-12-16,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,34826.899552705254,48042.664833946415
2018-12-17,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,39509.335741674964,52370.49411691744
2018-12-18,125585.20147633771,26240.142053133583,18489.576118174915,25311.429450542448,29097.562564485987,26446.491290000777,42010.53133604137,54588.7827855065
2018-12-19,125783.0511998261,26240.142053133583,18489.576118174915,25311.429450542448,29295.412287974385,26446.491290000777,42895.117052994894,55325.65461035286
2018-12-20,125849.31420017256,26240.142053133583,18489.576118174915,25311.429450542448,29361.675288320832,26446.491290000777,49141.615082493714,61063.45132912489
2018-12-21,124714.41084017353,26240.142053133583,18489.576118174915,25311.429450542448,28226.77192832181,26446.491290000777,46669.32137251908,57549.83158997742
2018-12-22,124698.13668818968,26240.142053133583,18489.576118174915,25311.429450542448,28210.497776337954,26446.491290000777,47907.295033299946,59287.2944094219
2018-12-23,124698.13668818968,26240.142053133583,18489.576118174915,25311.429450542448,28210.497776337954,26446.491290000777,49576.241534072535,59062.76333785386
2018-12-24,124673.32944166854,26240.142053133583,18489.576118174915,25311.429450542448,28185.690529816806,26446.491290000777,50875.21677584427,60238.691143482625
2018-12-25,123261.39334072152,26240.142053133583,17812.416577653657,25311.429450542448,27450.913969391055,26446.491290000777,47222.86640909016,56352.7231725773
2018-12-26,123237.66707070879,26240.142053133583,17802.23337413363,25311.429450542448,27437.370902898354,26446.491290000777,48124.39172635678,56970.18812666975
2018-12-27,122690.45601607118,26240.142053133583,17802.23337413363,25311.429450542448,26890.15984826076,26446.491290000777,43583.211831916036,53979.90329900472
2018-12-28,122678.51829818431,26240.142053133583,17802.23337413363,25311.429450542448,26878.22213037387,26446.491290000777,48584.722308556535,57954.145453902995
2018-12-29,122678.51829818431,26240.142053133583,17802.23337413363,25311.429450542448,26878.22213037387,26446.491290000777,47388.211962725036,56425.35889670434
2018-12-30,122678.51829818431,26240.142053133583,17802.23337413363,25311.429450542448,26878.22213037387,26446.491290000777,47884.71332619993,57098.01820292212
2018-12-31,122678.51829818431,26240.142053133583,17802.23337413363,25311.429450542448,26878.22213037387,26446.491290000777,45865.063835600595,55277.650271825085
2019-01-01,122678.51829818431,26240.142053133583,17802.23337413363,25311.429450542448,26878.22213037387,26446.491290000777,47689.884785528346,56766.700645550736
2019-01-02,122905.16270506081,26240.142053133583,18028.87778101012,25311.429450542448,26878.22213037387,26446.491290000777,49953.22290020829,58242.01282880161
2019-01-03,123766.0537947592,26240.142053133583,18889.768870708518,25311.429450542448,26878.22213037387,26446.491290000777,48451.5526157596,56666.581328825596
2019-01-04,126041.81769633012,26240.142053133583,21165.53277227943,25311.429450542448,26878.22213037387,26446.491290000777,49669.846246715075,56976.39014441689
2019-01-05,125563.32329654564,26240.142053133583,20687.038372494975,25311.429450542448,26878.22213037387,26446.491290000777,49454.614879183784,56791.43299422962
2019-01-06,126328.68560142884,26240.142053133583,21452.400677378162,25311.429450542448,26878.22213037387,26446.491290000777,52258.83100497196,60209.64622897491
2019-01-07,125569.98259080971,26240.142053133583,20693.69766675902,25311.429450542448,26878.22213037387,26446.491290000777,51131.521748839325,59450.728394532
2019-01-08,126585.46737478727,26240.142053133583,21709.18245073658,25311.429450542448,26878.22213037387,26446.491290000777,52393.50311465486,59533.43158002534
2019-01-09,126551.87175764238,26240.142053133583,21155.96482329479,25831.051460839357,26878.22213037387,26446.491290000777,52851.09318536334,59599.1333040781
2019-01-10,124117.13368900427,26240.142053133583,19394.43528130937,25157.842934186683,26878.22213037387,26446.491290000777,46511.10773217617,54335.71522065302
2019-01-11,124926.03585685628,26240.142053133583,20383.29618773634,24977.884195611703,26878.22213037387,26446.491290000777,46983.08770760118,54460.3829890192
2019-01-12,124129.92086605048,26240.142053133583,19988.435015356943,24576.63037718531,26878.22213037387,26446.491290000777,46559.10723935579,54075.42518978356
2019-01-13,124314.98614236467,26240.142053133583,20179.628149423443,24570.50251943298,26878.22213037387,26446.491290000777,44182.4520218115,52475.18561881894
2019-01-14,124800.66072655942,26240.142053133583,20665.302733618224,24570.50251943298,26878.22213037387,26446.491290000777,47406.53051950352,54736.376384591444
2019-01-15,124860.03811665163,26240.142053133583,20975.09629053253,24320.086352610877,26878.22213037387,26446.491290000777,46220.431220921,53623.09977568167
2019-01-16,124978.63988674952,26240.142053133583,20746.347868099492,24667.436545141798,26878.22213037387,26446.491290000777,46794.209924992065,53982.463434237514
2019-01-17,124891.47214768587,26240.142053133583,20576.848679554863,24749.767994622773,26878.22213037387,26446.491290000777,47386.20604125018,54330.389418203864
